Bus Stop ID,Location,Direction,Route Number,Route Name,Benches,Bench Responsibility,Trash Cans,Trash Can Responsibility,Shelters,Shelter Responsibility,Longitude,Latitude,ObjectId,x,y
3720,Mt Elliott & Larned,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0107241,42.3449731,191,-9240711.53719292,5212795.63660711
3721,Larned & Mt Elliott,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0112491,42.3443561,192,-9240769.97992559,5212702.70798157
3722,Kercheval & Mt Elliott,Eastbound,"12, 67","Conant, Cadillac/Harper",false, ,false, ,false, ,-83.015455,42.3526059,193,-9241238.17857192,5213945.31595518
3723,Mt Elliott & Kercheval,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0156889,42.352211,194,-9241264.21620081,5213885.831295
3725,Mt Elliott & St Paul,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0144841,42.3506601,195,-9241130.09847831,5213652.21941484
3726,Mt Elliott & St Paul,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0145819,42.3505001,196,-9241140.9855245,5213628.11896213
3727,Lafayette & Mt Elliott,Eastbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.0117819,42.346964,197,-9240829.29095028,5213095.49955367
3728,Mt Elliott & Lafayette,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0121869,42.346575,198,-9240874.37534405,5213036.90887991
3729,Mt Elliott & Lafayette,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.012227,42.3472201,199,-9240878.83925563,5213134.0732003
3734,Lafayette & Bellevue,Westbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.008648,42.3485205,200,-9240480.42679809,5213329.9411858
3736,Lafayette & Bellevue,Eastbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-83.0081029,42.3485793,201,-9240419.74654366,5213338.79781612
3738,Kercheval & Concord,Westbound,"12, 67","Conant, Cadillac/Harper",false, ,false, ,false, ,-83.0108919,42.3544389,202,-9240730.21660348,5214221.42969198
3743,Kercheval & Sheridan,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0049599,42.3564361,203,-9240069.86938409,5214522.28684393
3744,Kercheval & Sheridan,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.004479,42.356786,204,-9240016.33584097,5214574.9965792
3745,Kercheval @ Butzel Center,Westbound,67,Cadillac/Harper,false, ,true,City of Detroit,true,DDOT,-83.002557,42.3574971,205,-9239802.37977966,5214682.11921187
3746,Kercheval & Baldwin,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0025519,42.357289,206,-9239801.81205026,5214650.77016241
3747,Cadillac & Shoemaker,Northbound,"11, 67","Clairmount, Cadillac/Harper",false, ,false, ,false, ,-83.0016519,42.389659,207,-9239701.62450855,5219528.37013059
3748,Shoemaker & Cadillac,Eastbound,11,Clairmount,false, ,false, ,false, ,-83.0009701,42.3893811,208,-9239625.72687973,5219486.48469852
3750,Cadillac & Harper,Northbound,"11, 67","Clairmount, Cadillac/Harper",false, ,false, ,false, ,-83.0037511,42.3928269,209,-9239935.30638362,5220005.85304711
3753,Harper & Bewick,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0011921,42.3936511,210,-9239650.43980668,5220130.08485224
3754,Van Dyke & Lafayette,Northbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,true,DDOT,-82.9962829,42.35349,211,-9239103.95016248,5214078.49124808
3757,Van Dyke & Kercheval,Northbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,false, ,-82.9999911,42.3586329,212,-9239516.74509824,5214853.22267717
3758,Kercheval & Van Dyke,Westbound,67,Cadillac/Harper,false, ,true,City of Detroit,false, ,-83.0002459,42.3583851,213,-9239545.10930449,5214815.89239166
3759,Van Dyke & Kercheval,Southbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,true,DDOT,-82.999857,42.358185,214,-9239501.81715452,5214785.74806757
3760,Van Dyke & St Paul,Southbound,5,Van Dyke/Lafayette,false, ,false, ,false, ,-82.9984052,42.3561819,215,-9239340.20351779,5214483.99375931
3761,Van Dyke & St Paul,Northbound,5,Van Dyke/Lafayette,false, ,true,City of Detroit,false, ,-82.9983059,42.356302,216,-9239329.14949236,5214502.08579139
3763,Kercheval & Seminole,Eastbound,67,Cadillac/Harper,false, ,true,City of Detroit,false, ,-82.9967368,42.3595479,217,-9239154.47807935,5214991.06580582
3764,Kercheval & Iroquois,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9960751,42.3599579,218,-9239080.81797229,5215052.83223054
3765,Kercheval & Burns,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9938521,42.3606849,219,-9238833.35474426,5215162.35563795
3767,Kercheval & Fischer,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9929703,42.3612204,220,-9238735.19321728,5215243.03015499
3768,Kercheval & Hibbard,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9902282,42.3621099,221,-9238429.94404157,5215377.03724492
3769,Kercheval & Hibbard,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9911132,42.3619348,222,-9238528.46179092,5215350.65750929
3770,McClellan & Marietta,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.991838,42.368998,223,-9238609.14615785,5216414.82406183
3772,McClellan & Charlevoix,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9909138,42.36774,224,-9238506.26468446,5216225.28060018
3775,Pennsylvania & Kercheval,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9856499,42.3643089,225,-9237920.29001687,5215708.33441602
3776,Pennsylvania & Charlevoix,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9884689,42.3681799,226,-9238234.09966142,5216291.56011197
3778,Cadillac & Moffat,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9984079,42.3849149,227,-9239340.50408041,5218813.35894091
3779,Cadillac & Moffat,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9982911,42.3844329,228,-9239327.50196389,5218740.7169122
3780,Cadillac & Canfield,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9938932,42.3778699,229,-9238837.92997533,5217751.6652773
3781,Cadillac & Canfield,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.994018,42.378386,230,-9238851.82264778,5217829.43839481
3786,McClellan & Goethe,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9927461,42.3702819,231,-9238710.23538744,5216608.27380294
3787,Pennsylvania & Marietta,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9893029,42.369427,232,-9238326.94011674,5216479.46256498
3788,Pennsylvania & Goethe,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9903199,42.370792,233,-9238440.15203888,5216685.13346656
3789,Cadillac & Sylvester,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9923808,42.375947,234,-9238669.57037745,5217461.90162013
3790,Cadillac & Sylvester,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9922149,42.375345,235,-9238651.10247393,5217371.18748268
3791,Mack & Cadillac,Eastbound,31,Mack,false, ,true,City of Detroit,false, ,-82.9904798,42.373643,236,-9238457.95202546,5217114.72132016
3792,Cadillac & Mack,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9909619,42.3738209,237,-9238511.61915197,5217141.52788697
3793,Cadillac & Mack,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9911161,42.37376,238,-9238528.78461745,5217132.3512628
3794,Mack & Cadillac,Westbound,31,Mack,false, ,false, ,false, ,-82.991201,42.3735041,239,-9238538.23564222,5217093.79145654
3796,Cadillac & Chapin,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0001591,42.3872419,240,-9239535.44677269,5219164.06803349
3797,Cadillac & Chapin,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.000283,42.3876849,241,-9239549.2392576,5219230.8353544
3799,Cadillac & Barker,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9992728,42.3859051,242,-9239436.784308,5218962.59333972
3800,Harper & Garland,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-83.0007769,42.3939431,243,-9239604.21995411,5220174.09845292
3803,Harper & French,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9971242,42.3946939,244,-9239197.60325008,5220287.2686102
3804,Harper & Montclair,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9969321,42.3950099,245,-9239176.2187759,5220334.90056764
3806,Harper & Anstell,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.993824,42.396094,246,-9238830.22666657,5220498.313166
3807,Harper & Lemay,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9951888,42.3954859,247,-9238982.1555076,5220406.65042463
3809,Harper & Beniteau,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9907441,42.3968189,248,-9238487.37376687,5220607.5830672
3810,Harper & Gunston,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.987893,42.3978909,249,-9238169.99076667,5220769.17640583
3811,Harper @ 11820,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9859571,42.3982629,250,-9237954.48736444,5220825.25235136
3812,Harper & Barrett,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.984708,42.3988361,251,-9237815.4381885,5220911.6581956
3813,Harper & Barrett,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9838768,42.398865,252,-9237722.90942775,5220916.01468701
3814,Harper & Norcross,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9819619,42.399441,253,-9237509.74373483,5221002.84344652
3815,Harper & Norcross,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9825049,42.3995009,254,-9237570.19021833,5221011.87308029
3816,Harper & Annsbury,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9784698,42.400469,255,-9237121.00494103,5221157.81064382
3817,Harper & Annsbury,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9789571,42.4005691,256,-9237175.25092889,5221172.90048419
3818,Harper & Park Dr,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.975893,42.4012301,257,-9236834.15687715,5221272.54528914
3819,Harper & Park Dr,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9762641,42.401345,258,-9236875.46754019,5221289.86640697
3820,Harper & Dickerson,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9728071,42.4021369,259,-9236490.63606051,5221409.24580055
3821,Harper & Dickerson,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9736759,42.4021009,260,-9236587.35043412,5221403.81874656
3824,Harper & Lakeview,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9698242,42.4032634,261,-9236158.58115143,5221579.06893836
3825,Harper & Lakeview,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9693139,42.4031811,262,-9236101.77481527,5221566.66187174
3833,Harper & E Outer Dr,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.961224,42.4055708,263,-9235201.21126671,5221926.92569111
3834,Harper & E Outer Dr,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9612572,42.4057738,264,-9235204.9070738,5221957.5299789
3838,Harper & Barham,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.955879,42.407115,265,-9234606.20858842,5222159.731831
3839,Harper & Beaconsfield,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.955849,42.407312,266,-9234602.86900369,5222189.43228822
3840,Harper & Nottingham,Eastbound,67,Cadillac/Harper,false, ,true,City of Detroit,false, ,-82.9540461,42.4075791,267,-9234402.17109374,5222229.70143274
3841,Harper & Somerset,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9537621,42.4077891,268,-9234370.55635836,5222261.36205613
3843,Harper & Chatsworth,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9506532,42.4083569,269,-9234024.47519343,5222346.9668819
3844,Harper & Berkshire,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9505592,42.408549,270,-9234014.01116129,5222375.92916904
3845,Harper & Devonshire,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.946959,42.409399,271,-9233613.23873054,5222504.08194654
3847,Harper & Bedford,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.945619,42.4098881,272,-9233464.07061288,5222577.82334951
3848,Harper & Courville,Westbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.944662,42.410882,273,-9233357.53786019,5222727.67500936
3849,Harper & Courville,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9440929,42.4110549,274,-9233294.18593798,5222753.74362087
3853,Harper & Yorkshire,Eastbound,"32, 67","McNichols, Cadillac/Harper",false, ,false, ,false, ,-82.9400751,42.4140709,275,-9232846.92648787,5223208.48584788
3854,Harper & Bishop,Westbound,"32, 67","McNichols, Cadillac/Harper",false, ,true,City of Detroit,false, ,-82.9397409,42.4145651,276,-9232809.72351404,5223283.00172906
3857,Harper & Cadieux,Westbound,"32, 67","McNichols, Cadillac/Harper",false, ,true,City of Detroit,false, ,-82.9371051,42.416334,277,-9232516.30760021,5223549.72273372
3858,Harper & Cadieux,Westbound,7,Seven Mile,false, ,true,City of Detroit,false, ,-82.9363967,42.4167118,278,-9232437.44887294,5223606.68973031
3859,Harper & Cadieux,Eastbound,67,Cadillac/Harper,false, ,true,City of Detroit,false, ,-82.936214,42.416474,279,-9232417.11080197,5223570.83275067
3861,Cadieux & Harper,Southbound,32,McNichols,false, ,false, ,false, ,-82.936379,42.415902,280,-9232435.47851795,5223484.58354995
3863,Harper & Guilford,Eastbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9338361,42.4178929,281,-9232152.40418481,5223784.78543168
3869,Chester & Hereford,Westbound,"7, 67","Seven Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9311211,42.419679,282,-9231850.17176731,5224054.11424231
3874,Chester & Marseilles,Westbound,"7, 67","Seven Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9290431,42.4203691,283,-9231618.84986544,5224158.17755463
3878,Chester & Canyon,Westbound,"7, 67","Seven Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9260322,42.4214211,284,-9231283.67801061,5224316.81561489
3881,Moross & Mallina,Eastbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9218422,42.4213001,285,-9230817.24934418,5224298.56908656
3886,Moross & Rolandale,Eastbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9196681,42.4204249,286,-9230575.22963925,5224166.59194003
3888,Moross & Rolandale,Westbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9198869,42.4210669,287,-9230599.58634383,5224263.40314948
3890,Moross & Chester,Southbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9231799,42.4218369,288,-9230966.16142702,5224379.51758973
3892,Moross & Chester,Eastbound,17,Eight Mile,false, ,true,Third-Party,false, ,-82.9235171,42.4225391,289,-9231003.69835931,5224485.4091705
3893,Chester & Moross,Westbound,"7, 67","Seven Mile, Cadillac/Harper",false, ,true,Third-Party,false, ,-82.9240771,42.421966,290,-9231066.03727416,5224398.9857478
3895,Moross & Linville,Westbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9175139,42.4200991,291,-9230335.42519218,5224117.46289234
3896,Moross & Linville,Eastbound,"7, 17, 67","Seven Mile, Eight Mile, Cadillac/Harper",false, ,false, ,false, ,-82.9174028,42.4195079,292,-9230323.05759676,5224028.31347363
3902,Warren & Rohns,Westbound,8,Warren,false, ,true,City of Detroit,false, ,-83.0036308,42.3795851,293,-9239921.91464888,5218010.13790822
3904,Forest & Holcomb,Eastbound,8,Warren,false, ,false, ,false, ,-83.0005821,42.3779811,294,-9239582.5349173,5217768.42238403
3905,Warren & Belvidere,Westbound,8,Warren,false, ,false, ,false, ,-83.0015998,42.3803591,295,-9239695.82476308,5218126.77840594
3908,Forest & McClellan,Eastbound,8,Warren,false, ,false, ,false, ,-82.9984651,42.3788281,296,-9239346.87155529,5217896.06067264
3909,Warren & Cooper,Westbound,8,Warren,false, ,false, ,false, ,-82.9993169,42.3815101,297,-9239441.69349755,5218300.23482823
3911,Forest & Pennsylvania,Eastbound,8,Warren,false, ,false, ,false, ,-82.9961771,42.3797201,298,-9239092.17256035,5218030.48207757
3912,Cadillac & Forest,Southbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9952091,42.379841,299,-9238984.41529327,5218048.70144857
3913,Cadillac & Forest,Northbound,67,Cadillac/Harper,false, ,false, ,false, ,-82.9951089,42.3799361,300,-9238973.26108029,5218063.03283949
3914,Warren & Bewick,Eastbound,8,Warren,false, ,false, ,false, ,-82.9942369,42.383245,301,-9238876.19048432,5218561.69135555
3915,Warren & Garland,Westbound,8,Warren,false, ,false, ,false, ,-82.993856,42.3835821,302,-9238833.78889027,5218612.49454288
3916,Warren & St Clair,Eastbound,8,Warren,false, ,false, ,false, ,-82.9921581,42.384027,303,-9238644.77952685,5218679.54431686
3917,Warren & Harding,Westbound,8,Warren,false, ,false, ,false, ,-82.991821,42.3843891,304,-9238607.25372651,5218734.11585922
3918,Chalmers & Chandler Park Dr,Southbound,68,Chalmers,false, ,false, ,false, ,-82.9619309,42.4001619,305,-9235279.90301475,5221111.51618889
3919,Chalmers & Chandler Park Dr,Northbound,68,Chalmers,false, ,false, ,false, ,-82.9621331,42.4007199,306,-9235302.41181579,5221195.63327616
3920,Chalmers & Frankfort,Northbound,68,Chalmers,false, ,false, ,false, ,-82.9598791,42.397321,307,-9235051.49768354,5220683.26930498
3921,Chalmers & Frankfort,Southbound,68,Chalmers,false, ,false, ,false, ,-82.959857,42.3968239,308,-9235049.03752279,5220608.33676107
3925,Warren & Alter,Westbound,8,Warren,false, ,true,Third-Party,false, ,-82.9549242,42.3970059,309,-9234499.92073861,5220635.77125866
3926,Warren & Alter,Eastbound,8,Warren,false, ,true,Third-Party,false, ,-82.9540168,42.3970619,310,-9234398.90943266,5220644.21265854
3928,Warren & Maryland,Westbound,8,Warren,false, ,true,City of Detroit,false, ,-82.9528081,42.39777,311,-9234264.35756414,5220750.95179511
3929,Warren & Barham,Eastbound,8,Warren,false, ,false, ,false, ,-82.9505059,42.3983487,312,-9234008.07783243,5220838.18604403
3932,Warren & Nottingham,Westbound,8,Warren,false, ,true,Third-Party,false, ,-82.9491939,42.3991041,313,-9233862.02666051,5220952.05757011
3934,Warren & Balfour,Westbound,8,Warren,false, ,false, ,false, ,-82.9469621,42.3999349,314,-9233613.58382096,5221077.29672765
3935,Warren & Chatsworth,Eastbound,8,Warren,false, ,false, ,false, ,-82.945345,42.400232,315,-9233433.5690724,5221122.08354533
3938,Warren & Haverhill,Westbound,8,Warren,false, ,false, ,false, ,-82.9431902,42.4012899,316,-9233193.69783364,5221281.56010543
3940,Chalmers & Maiden,Southbound,68,Chalmers,false, ,false, ,false, ,-82.9669378,42.4084051,317,-9235837.2685732,5222354.23382953
3941,Chalmers & Corbett,Northbound,68,Chalmers,false, ,false, ,false, ,-82.9675111,42.4096101,318,-9235901.08803727,5222535.90933495
3942,Chalmers & Kent,Northbound,68,Chalmers,false, ,false, ,false, ,-82.9657129,42.4067971,319,-9235700.91332893,5222111.80423403
3944,Chalmers & Queen,Northbound,68,Chalmers,false, ,false, ,false, ,-82.9666678,42.4082749,320,-9235807.21231069,5222334.60403778
3945,Chalmers & Linville,Southbound,68,Chalmers,false, ,false, ,false, ,-82.963094,42.401907,321,-9235409.37871449,5221374.5880843
